urbane;adj. biết cách cư xử, thoải mái và tự tin
variegated;adj. có đốm màu khác nhau, lẫn màu
vehement;adj. kịch liệt, dữ dội
vicarious;adj. trải qua một cách gián tiếp (xem hoặc đọc), do người khác làm
vindictive;adj. hay báo thù, thù oán
virtuoso;n. bậc thầy về (nhất là chơi nhạc cụ)
virulent;adj. cực kì nguy hiểm, có hại và có ảnh hưởng rất nhanh
voluminous;adj. rất lớn
whimsical;adj. kỳ quái, kỳ dị
wilful;adj. cố ý
wistful;adj. tiếc nuối, buồn bã (nhất là điều gì trong quá khứ)
zealot;n. người cuồng tín, quá khích (nhất là trong tôn giáo hoặc chính trị)
abate;v. (làm) dịu đi, yếu đi, giảm bớt
abhor;v. ghê tởm, ghét cay ghét đắng
abridge;v. rút ngắn lại, cắt bớt (sách, vở kịch,...)
abstemious;adj. tiết chế, có điều độ
abstruse;adj. khó hiểu (hint :a...)
acerbic;adj. phê bình một cách chua chát, gay gắt
acolyte;n. người đi theo và giúp đỡ một thủ lĩnh, lãnh đạo
acquiesce;v. bằng lòng, ưng thuận, đồng ý, bằng lòng ngầm, mặc nhận
admonish;v. khiển trách, la rầy
adroit;adj. khéo léo (nhất là trong giao tiếp với người khác)
ameliorate;v. cải thiện điều gì
antediluvian;adj. cũ kỹ, không hợp thời
assiduous;adj. chuyên cần, siêng năng
assuage;v. làm dịu bớt, làm khuây (nỗi đau buồn)
avuncular;adj. cư xử như bác, chú, tốt bụng
bane;n. điều gây ra rắc rối, buồn phiền cho ai
belabour;v. lặp đi lặp lại một điều gì (nhằm nhấn mạnh, nhất là khi nó đã được đề cập hoặc được hiểu)
belie;v. tạo ra ấn tượng sai về ai, điều gì
belittle;v. coi nhẹ, xem thường
bellicose;adj. hiếu chiến, hay gây gỗ
bemoan;v. phàn nàn về, than vãn
bequeath;v. để lại (bằng chúc thư)
blithe;adj. vô tư, không lo lắng
bombast;n. lời nói khoa trương
boorish;adj. thô lỗ
braggart;n. người khoe khoang khoác lác
broach;v. bắt đầu (cuộc thảo luận...), đề cập (một vấn đề...)
bucolic;adj. (thuộc) thôn quê, cuộc sống nông thôn
burgeon;v. bắt đầu lớn lên, phát triển nhanh chóng
cacophony;n. tiếng lộn xộn chối tai
cajole;v. dụ dỗ, nịnh nọt
callow;adj. non nớt (nghĩa bóng), không có kinh nghiệm
cantankerous;adj. nóng tính, hay phàn nàn
capitulate;v. đầu hàng, nhượng bộ
castigate;v. chỉ trích ai, điều gì một cách nghiêm khắc
catharsis;n. quá trình giải phóng cảm xúc mạnh mẽ (qua hoạt động nghệ thuật)
censorious;adj. đầy khiển trách, phê bình
certitude;n. sự chắc chắn, sự tin chắc
chicanery;n. việc dùng mánh khóe, sự nói chuyện khôn khéo để lừa gạt người khác
choleric;adj. hay cáu, nóng tính
circuitous;adj. loanh quanh, lòng vòng
circumlocution;n. sự nói, viết dài dòng và quanh co
clairvoyance;n. khả năng tiên đoán sự việc hoặc giao tiếp với người đã khuất hay ở xa
clemency;n. sự khoan hồng, lòng khoan dung
coalesce;v. hợp lại, hợp nhất
condescend;v. hạ cố, chiếu cố
conflagration;n. vụ cháy lớn
consecrate;v. dùng cho mục đích tôn giáo
contrite;adj. ăn năn, hối hận
convivial;adj. vui tươi, thân thiện (bầu không khí, tính cách)
corroborate;v. chứng thực, làm vững thêm (ý kiến, lí thuyết...)
covet;v. thèm thuồng, thèm muốn
credulity;n. sự tin tưởng vào điều gì là có thật
credulous;adj. cả tin, nhẹ dạ
daunt;v. làm nản chí
debilitate;v. làm cơ thể, trí tuệ ai đó yếu đi
debunk;v. vạch trần, lật tẩy
decorous;adj. phải phép, đúng mực
defame;v. nói xấu, phỉ báng, làm mất danh dự
delineate;v. định hình, phát thảo
demagogue;n. (chính trị gia, người cầm quyền) kẻ mị dân
depravity;n. tình trạng suy đồi, sự sa đoạ
deprecate;v. phản đối mạnh, không tán thành
deride;v. cười nhạo, chế giễu
despot;n. kẻ chuyên quyền, kẻ bạo ngược
dexterous;adj. khéo léo, được làm một cách thành thục
digress;v. lạc đề
dilatory;adj. chậm trễ, trì hoãn
dilettante;n. người không chuyên sâu (không tập trung đi sâu vào cái gì), nghiệp dư
dirge;n. bài hát truy điệu, bài hát khóc thương ai đó qua đời
disingenuous;adj. không thành thật (nhất là khi bạn giả vờ không biết điều gì đó)
disparage;v. xem thường, miệt thị
droll;adj. khôi hài, như trò hề (hint :d...)
edify;v. mở mang trí óc (ai), soi sáng ai (nghĩa bóng)
efface;v. xoá bỏ
effusive;adj. dạt dào (tình cảm...)
egoism;n. tính ích kỷ
egregious;adj. cực kì xấu xa, tệ
embellish;v. tô điểm, làm đẹp thêm
empathetic;adj. có sự đồng cảm, thông cảm
enervate;v. làm ai yếu và mệt đi
enfranchise;v. cho ai được quyền bầu cử
enumerate;v. liệt kê
epicure;n. người sành ăn uống
equivocate;v. nói lập lờ, nói nước đôi
erudite;adj. học rộng, uyên bác
erudition;n. kiến thức uyên bác
espouse;v. tán thành, ủng hộ (niềm tin, chính sách...)
eulogy;n. bài tán dương, bài ca tụng
evanescent;adj. chóng phai mờ
exalt;v. ca ngợi
exasperate;v. làm ai bực tức, phát cáu
exhort;v. hô hào, cổ vũ, khích lệ
exonerate;v. giải, miễn tội cho (ai) (một cách chính thức)
expedite;v. xúc tiến, đẩy nhanh
extol;v. tán dương, khen ngợi
extrapolate;v. suy ra, dự đoán dựa trên dữ liệu đã biết
fabricate;v. bịa đặt
facetious;adj. cố gắng tỏ ra đùa cợt (một cách không phù hợp, không đúng lúc)
fallacious;adj. sai lầm, lầm lạc
fatuous;adj. ngu ngốc
fecund;adj. mắn đẻ, sai quả, màu mỡ (đất)
fitful;adj. chập chờn, không liên tục
flippant;adj. thiếu nghiêm trang, khiếm nhã
flout;v. coi thường (luật pháp,...)
forsake;v. bỏ rơi, từ bỏ
frugal;adj. tiết kiệm
galvanize;v. kích động, khích động ai
garrulous;adj. nói nhiều, lắm mồm
germane;adj. phù hợp, có liên quan với
guile;n. sự lừa đảo, thủ đoạn
hackneyed;adj. nhàm, được dùng quá nhiều
hedonism;n. chủ nghĩa khoái lạc
histrionic;adj. đạo đức giả, có vẻ đóng kịch
hone;v. mài dũa
hubris;n. sự ngạo mạn, sự kiêu căng
iconoclast;n. (nghĩa bóng) người đả phá những tín ngưỡng lâu đời
ignominious;adj. nhục nhã
ignominy;n. sự nhục nhã, sự ô nhục
impecunious;adj. nghèo, túng thiếu
inane;adj. ngu ngốc, ngớ ngẩn, vô nghĩa
inaugurate;v. khai mạc, tấn phong
incantation;n. câu thần chú, sự niệm thần chú
incontrovertible;adj. không thể chối cãi, hiển nhiên
incorrigible;adj. (có những thói xấu) không thể thay đổi hay cải thiện được
indelible;adj. không thể quên hay xóa bỏ
indigent;adj. rất nghèo (hint :i...)
indolent;adj. lười biếng, biếng nhác
indomitable;adj. bất khuất, dũng cảm và kiên định
ineffable;adj. tuyệt vời, đẹp không diễn tả bằng lời được
infinitesimal;adj. cực kì nhỏ
ingenuous;adj. trung thực, ngây thơ
insightful;adj. sâu sắc, sáng suốt
insipid;adj. vô vị, nhạt nhẽo
instigate;v. xúi giục, kích động
intransigent;adj. ngoan cố
inundate;v. làm ngập nước
inveterate;adj. thâm căn cố đế, ăn sâu (tật...), lâu năm (bệnh)
irascible;adj. dễ nổi nóng
irreproachable;adj. không thể chê trách được
irresolute;adj. thiếu quả quyết, do dự
jeopardize;v. gây nguy hiểm, đe dọa
jocular;adj. hài hước
juxtapose;v. để cạnh nhau (thể hiện sự tương phản hay mối quan hệ mới giữa chúng)
kindle;v. bốc cháy, đốt, nhen, nhóm (lửa...)
lackadaisical;adj. thiếu quan tâm hay nhiệt tình
laconic;adj. vắn tắt, súc tích
lampoon;v. đả kích, châm biếm
languish;v. suy yếu
largesse;n. sự hào phóng, tiền bố thí
lassitude;n. sự mệt mỏi, sự uể oải
laud;v. ca ngợi, khen ngợi
levity;n. sự coi nhẹ, khinh suất
loquacious;adj. nói nhiều
lugubrious;adj. sầu thảm, bi thảm
magnanimous;adj. hào hiệp, cao thượng (nhất là với kẻ thù, đối thủ)
maladroit;adj. vụng về, không khôn khéo
malinger;v. giả ốm để trốn việc
martinet;n. người theo kỷ luật chặt chẽ
maudlin;adj. lè nhè, đặc biệt khi say
mellifluous;adj. ngọt ngào, dễ nghe (giọng nói, lời nói)
mendacious;adj. sai sự thật, dối trá
misanthrope;n. kẻ ghét mọi người và tránh xa xã hội loài người, kẻ ghét đời
modicum;n. số lượng ít ỏi, số lượng nhỏ, chút ít
mollify;v. làm dịu đi, xoa dịu (cơn giận, sự đau buồn)
munificent;adj. cực kì hào phóng
nebulous;adj. không rõ ràng
nefarious;adj. hung ác, bất chính
neologism;n. từ, cụm từ mới, nghĩa mới của một từ
nihilism;n. thuyết hư vô (tin rằng mọi thứ đều không có giá trị gì)
nonchalant;n. bình thản, thản nhiên
nondescript;adj. không có đặc điểm gì đặc biệt hoặc thú vị, bình thường
nonentity;n. người không có phẩm chất gì đặc biệt, không đạt được điều gì quan trọng
nullify;v. huỷ bỏ, vô hiệu hóa (làm mất đi hiệu lực pháp lí)
obdurate;adj. ngoan cố, bướng bỉnh
obfuscate;v. (cố tình) làm điều gì trở nên khó hiểu
obsequious;adj. khúm núm, quỵ lụy, xun xoe
obstreperous;adj. om sòm, ầm ĩ
obtrusive;adj. gây khó chịu, dễ nhận thấy một cách khó chịu
obtuse;adj. chậm hiểu, không muốn hiểu
officious;adj. hay lăng xăng, nhiễu sự
omnipotent;adj. toàn năng, có thể làm bất cứ điều gì
overwrought;adj. rất lo lâu, cuống cuồng
parsimonious;adj. dè sẻn, bủn xỉn
parsimony;n. sự hà tiện, bủn xỉn
patronize;v. bảo trợ, đỡ đầu
peccadillo;n. lỗi nhỏ
pensive;adj. trầm ngâm, đăm chiêu (nhất là vì chán hay lo lắng)
perfidy;n. sự bội bạc, phản bội
peripatetic;adj. đi hết nơi này đến nơi khác, lưu động (hint :p...)
perjury;n. tội khai man trước toà
perturb;v. khiến ai lo lắng
peruse;v. đọc kỹ, nghiên cứu
phlegmatic;adj. điềm tĩnh
pliant;adj. linh động, dễ ảnh hưởng hoặc kiểm soát
polarize;v. phân cực (nghĩa bóng), hình thành hai nhóm xung đột, hoàn toàn đối lập với nhau (quan điểm..)
portent;n. điềm báo
prattle;v. nói chuyện tầm phào, nói vớ vẩn
prescient;adj. (dường như) biết trước chuyện sẽ xảy ra, tiên tri
presumptuous;adj. tự phụ, quá tự tin
proclivity;n. khuynh hướng (làm hoặc cảm thấy điều gì, thường là không tốt)
procrastinate;v. trì hoãn, chần chừ
profligate;adj. phung phí, trác táng
profundity;n. sự sâu sắc, chiều sâu (nghĩa bóng)
propitious;adj. thuận lợi, có khả năng tạo ra kết quả tốt
proscribe;v. cấm, bài trừ
protean;adj. hay thay đổi
punctilious;adj. cẩn thận trong việc cư xử cho đúng hoặc thực hiện nhiệm vụ một cách chính xác
quandary;n. tình thế khó xử
querulous;adj. hay than phiền, cáu kỉnh, bực mình
quixotic;adj. viển vông
rancour;n. sự thù oán, ác ý
raze;v. san bằng, phá trụi
rebut;v. bác bỏ (câu nói của người nào, sự chỉ trích...)
recant;v. công khai rút lui (ý kiến, niềm tin mà bạn có trước đó)
reciprocate;v. đáp lại (tình cảm)
rectitude;n. thái độ đúng đắn, tính ngay thẳng
redolent;adj. sực mùi, thơm phức
relegate;v. giáng chức, giao cho ai một vị trí, cấp bậc kém quan trọng hơn trước
remiss;adj. cẩu thả, chểnh mảng
replete;adj. tràn đầy, có đầy
reprehensible;adj. đáng chỉ trích
reprobate;n. kẻ vô lại
reprove;v. khiển trách
retraction;n. sự rút lại (lời đã nói, viết trước đó là không đúng)
revere;v. tôn kính, kính trọng
reverent;adj. tôn kính, kính trọng
ruminate;v. ngẫm nghĩ về điều gì
sacrosanct;adj. rất quan trọng (không thể thay đổi hay nghi ngờ)
sagacious;adj. khôn ngoan, sắc sảo
sanctimonious;adj. đạo đức giả
scrutinize;v. xem xét kĩ lưỡng
serendipity;n. sự may mắn, vận may
skeptic;n. người hay hoài nghi, người theo chủ nghĩa hoài nghi
skeptical;adj. hoài nghi
solicit;v. xin ai điều gì (sự hỗ trợ, tiền bạc, thông tin...), cố gắng có được hoặc thuyết phục ai làm gì
solicitous;adj. ân cần, rất quan tâm đến ai
sophistry;n. sự nguỵ biện
soporific;adj. gây buồn ngủ
specious;adj. có vẻ hợp lý
squander;v. phung phí, hoang phí
steadfast;adj. kiên định, trước sau như một
stigmatize;v. bêu xấu (ai), làm ô danh
stoic;n. người có thể chịu đựng nỗi đau hoặc rắc rối mà không phàn nàn hay thể hiện cảm xúc
stoicism;n. chủ nghĩa Stôic (chịu đựng đau đớn, khó khăn mà không than phiền hay thể hiện ra)
stymie;v. cản trở, ngăn chặn
supercilious;adj. kiêu kỳ, khinh khỉnh
supplant;v. thay thế (nhất là điều gì, ai già hơn hay kém hiện đại hơn)
surfeit;n. một lượng quá nhiều
surreptitious;adj. bí mật, lén lút
sycophant;n. người nịnh hót, người bợ đỡ
taciturn;adj. ít nói, lầm lì, không cởi mở
tangential;adj. thuộc tiếp tuyến
torpor;n. trạng thái mê mệt, uể oải (hint :t...)
tractable;adj. dễ xử lí, dễ kiểm soát
transgress;v. vi phạm, vượt quá giới hạn cho phép (đạo đức hoặc pháp luật)
turpitude;n. việc làm xấu xa
uncouth;adj. thô lỗ, bất lịch sự
unctuous;adj. (nghĩa bóng) ngọt xớt (lời nói)
underscore;v. nhấn mạnh
unflappable;adj. bình tĩnh, không nao núng trong tình huống khó khăn
upbraid;v. trách mắng
usurp;v. chiếm đoạt (vị trí, quyền lực của ai)
vacillate;v. do dự, dao động
vapid;adj. nhạt nhẽo, không hứng thú
venal;adj. dễ mua chuộc, dễ hối lộ
venerate;v. sùng kính, coi như là thiêng liêng, tôn kính
veracity;n. tính xác thực, sự trung thực
verbose;adj. dài dòng
vignette;n. đoản văn, đoạn kịch ngắn (mô tả cái gì, tính cách của một con người..)
vilify;v. gièm pha, nói xấu
vindicate;v. chứng minh, bào chữa, minh oan
vitriolic;adj. đầy căm giận, cay độc (nghĩa bóng)
voluble;adj. Lưu loát, trơn tru, trôi chảy
voracious;adj. tham ăn, phàm ăn
